eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_V,mcc_eta,evp_p,evp_q,evp_eps_v,evp_V,evp_eta,norsand_p,norsand_q,norsand_eps_v,norsand_V,norsand_eta
0.099,162.32892238358426,186.98676715075368,0.02620186536652603,1.772931933407773,1.1519005018027704,162.22895123188516,186.6868536956557,0.02616054816797779,1.773005187501795,1.1507616382775672,159.92502977979012,179.77508933937133,0.023488512499894063,1.7777490075468074,1.1241210308787428
0.10200000000000001,162.64363075298613,187.93089225895926,0.026351399577781556,1.7726668392503182,1.15547649415413,162.54194562132625,187.62583686397903,0.02631343173047798,1.7727341448719076,1.1543225728396944,160.26225955498384,180.7867786649524,0.023703898727649306,1.7773661461271968,1.1280683248006176
0.105,162.93579390390423,188.80738171171336,0.026489846257900317,1.7724214363994644,1.1587839429749094,162.8320915476906,188.49627464307238,0.02645527500388968,1.7724827122903422,1.157611333561144,160.58040403466168,181.74121210398621,0.023908083886712183,1.7770032713860178,1.1317770259486764
0.108,163.20698883041825,189.6209664912554,0.02661803442488637,1.7721942475061805,1.1618434225772207,163.10092658530493,189.3027797559149,0.026586900623308093,1.7722494235091555,1.1606480951345541,160.8802766254286,182.64082987628686,0.02410171177176829,1.7766592273101809,1.135259297828798
0.111,163.45868710456227,190.3760613136876,0.026736729967142294,1.771983908432392,1.1646738676660644,163.35145017776298,190.05435053328893,0.026709119397252703,1.7720328345933756,1.1634690131398724,161.16383956972808,183.4915187091852,0.024285439535263558,1.7763328356683763,1.1385402531924473
0.114,163.69226133504824,191.07678400514533,0.026846640646873324,1.7717891591792512,1.1672927140645089,163.58342527779905,190.7502758333974,0.02682258266437855,1.771831785364575,1.1660733690437362,161.4320391331924,184.29611739957818,0.024459818469483918,1.7760231076474788,1.141632840600628
0.117,163.90899129207867,191.72697387623666,0.0269484206722854,1.7716088356104296,1.1697160257339854,163.79750469598076,191.39251408794226,0.026927919898937405,1.7716451553339196,1.1684702672557783,161.68512828951233,185.055384868538,0.02462536441122952,1.7757291185645832,1.1445417820813986
0.12,164.11006971166196,192.33020913498632,0.02704267488194596,1.7714418618889132,1.1719586096874284,163.997930245466,191.9937907363979,0.027025831896645428,1.7714716985094219,1.1707086208284991,161.92448321540815,185.77344964622526,0.024782614314837977,1.7754499072854033,1.1472844992754483
0.123,164.29660779157533,192.8898233747265,0.02712996257923867,1.7712872435561382,1.174034120165306,164.183554384468,192.55066315340414,0.02711680057403557,1.7713105574014822,1.172776797744974,162.1511544511584,186.4534633534762,0.024932037012929953,1.775184634589304,1.1498744118386028
0.126,164.4696403903874,193.4089211711627,0.027210801050231017,1.7711440611910805,1.1759551532555468,164.35539436698664,193.06618310096025,0.02720133919030557,1.771160819587378,1.174687230951883,162.36570714404735,187.09712143214298,0.025074054686542002,1.7749325448982876,1.15231919795819
0.129,164.63013094055077,193.8903928216528,0.027285668794397675,1.771011464594291,1.1777333329806323,164.51532210245102,193.54596630735327,0.027279952972652625,1.7710215874090611,1.1764616440213609,162.568595199941,187.70578559982425,0.02520907871492508,1.7746929025350702,1.1546251314343177
0.132,164.77897608639321,194.3369282591802,0.027355008494341096,1.7708886674481474,1.1793793897425957,164.66286821235525,193.9886046370658,0.027353036473654432,1.7708921596806768,1.178095624976549,162.76067146312386,188.28201438937282,0.02533750189999061,1.7744650054539615,1.1568028854687493
0.135,164.917010057762,194.7510301732867,0.027419229747772052,1.7707749424100587,1.1809032319047947,164.80011775235306,194.40035325705972,0.027421037731373818,1.7707717408808945,1.179612951182397,162.94215036826859,188.826451104807,0.02545968924261204,1.774248201535988,1.1588557698424675
0.138,165.04500879005957,195.1350263701795,0.027478711582580924,1.7706696165999678,1.1823140111943344,164.92729927297714,194.78189781893167,0.027484314928426512,1.770659694953525,1.181016718745519,163.11485294017007,189.34455882051162,0.025576013729832797,1.7740418250272953,1.1608051345879735
0.14100000000000001,165.1636938014013,195.49108140420478,0.027533804773679213,1.7705720674475802,1.1836201825279482,165.0453610782428,195.13608323472866,0.027543223749172407,1.7705553905512077,1.1823178910325194,163.2780040021883,189.83401200656633,0.02568674493127797,1.7738453941203125,1.162642899554444
0.14400000000000002,165.2737358376019,195.82120751280613,0.02758483397843922,1.7704817188682358,1.1848295587946303,165.15498268999505,195.46494806998564,0.027598086643036552,1.7704582554233168,1.1835243774442097,163.43303048651626,190.29909145955014,0.025792220156502437,1.773658307244543,1.1643857480526276
0.147,165.3757582956393,196.1272748869183,0.02763209970591423,1.7703980377394526,1.1859493610684164,165.25693392918163,195.77080178754596,0.027649206603314547,1.7703677519809116,1.184645007824244,163.5796299705193,190.73888991155934,0.025892698616812742,1.7734801017417716,1.1660308190325088
0.15,165.4703404361513,196.41102130845445,0.027675880133592873,1.770320530652858,1.1869862646728644,165.35152013548964,196.05456040647,0.02769685034982984,1.770283407037768,1.1856834472753692,163.71942861532952,191.15828584599004,0.025988478695838948,1.773310245812013,1.1675968299103343
0.153,165.55802039537443,196.67406118612362,0.027716432784152985,1.770248740918641,1.1879464414737504,165.43900666127297,196.3170199838199,0.027741264044874592,1.7702047839563686,1.1866428839588472,163.85167837929836,191.55503513789662,0.02607976502722211,1.7731483742137129,1.1690758192569017
0.156,165.63929800675336,196.91789402026063,0.027753996073555293,1.770182245801767,1.1888355987371546,165.5189465896016,196.55683976880556,0.027782652167431414,1.7701315200199585,1.1875186727484517,163.9772004043149,191.93160121294633,0.026166819502860643,1.7729940204304582,1.1704773635585002
0.159,165.71463744222808,197.14391232668459,0.02778879074080797,1.7701206539710876,1.189659014855664,165.59475596512038,196.78426789536198,0.027821332192195264,1.7700630526130978,1.1883484277534193,164.09635466694002,192.28906400082172,0.026249863374519556,1.77284679025594,1.1718058234206565
0.162,165.78446968294077,197.35340904882287,0.02782102116881613,1.7700636031441754,1.1904215722151599,165.66511691713515,196.99535075140636,0.027857447917379194,1.7699991266567046,1.189117868729978,164.20960734050792,192.62882202152528,0.026329109198302492,1.7727063051181093,1.1730666989665641
0.165,165.8491948288234,197.5475844864708,0.027850876604931223,1.7700107579122146,1.191127787447892,165.72910467239603,197.1873140171891,0.027891142101776626,1.7699394889844746,1.1898170475667378,164.31721612752614,192.95164838258012,0.026404749365450626,1.7725722223879696,1.1742631291466799
0.168,165.90918425620538,197.72755276861685,0.02787853228907162,1.7699618077306474,1.1917818392939352,165.7888834674609,197.36665040238333,0.027922648173723582,1.7698837260220335,1.1904697484805737,164.41949378488025,193.2584813546423,0.02647696646408481,1.7724442169870942,1.175398834444131
0.171,165.96478263225387,197.89434789676213,0.02790415049663068,1.7699164650624866,1.1923875942720814,165.84468244522532,197.53404733567658,0.027952122657483806,1.7698315603816748,1.1910785707640492,164.51640793170478,193.54922379511578,0.02654593407935704,1.7723219799514924,1.1764736796068591
0.17400000000000002,166.01630979470747,198.0489293841228,0.027927881502793604,1.769874463662316,1.1929486303425625,165.89686134352084,197.6905840305629,0.027979715326928903,1.769782726678185,1.1916475238263076,164.60884514187472,193.82653542562582,0.026611840567447084,1.772205176283131,1.1774976931438201
0.177,166.06406250500922,198.19218751502808,0.027949864474324505,1.769835556990012,1.1934682587272591,165.9452702525043,197.83581075751366,0.028005548500554183,1.7697370081642574,1.1921750493791377,164.6967484349209,194.09024530476447,0.02667482410188544,1.772093560052408,1.1784704139526971
0.18,166.10831608258016,198.3249482477412,0.02797022829441536,1.7697995167440987,1.1939495440381482,165.9903560387591,197.97106811627808,0.02802975504708587,1.769694169461511,1.1926660851914277,164.78020106755903,194.3406032026787,0.026735030150935913,1.7719868725122594,1.1793929242931318
0.183,166.14932592761187,198.4479777828366,0.027989092325721797,1.7697661315054998,1.1943953228513045,166.03147705748603,198.09443117245866,0.02805242235999649,1.769654055704653,1.193113707612631,164.85983411749734,194.57950235249365,0.026792612762328798,1.7718848398184688,1.1802723410106963
0.186,166.18732893939176,198.56198681817617,0.028006567116302054,1.7697352054831894,1.1948082208517317,166.07033892756803,198.21101678270503,0.02807370876271659,1.7696163865366699,1.19353653435461,164.9355017420746,194.80650522622545,0.02684768828154296,1.7717872550282192,1.1811071792831056
0.189,166.2225448368165,198.66763451045006,0.028022755052812168,1.769706557353921,1.1951906686634202,166.10515590252155,198.31546770756523,0.028093647329495246,1.7695811032739244,1.193915183607824,165.0078674825086,195.0236024475275,0.02690039253709311,1.771693876760687,1.1819048717068033
0.192,166.25517738739742,198.76553216219287,0.02803775096495722,1.7696800191888469,1.195544916469229,166.1389726355361,198.4169179066082,0.02811242709623316,1.7695478712656267,1.194282802879016,165.0766470255423,195.22994107662885,0.026950826535458595,1.7716045254077937,1.1826623849854483
0.195,166.28541555071638,198.8562466521499,0.02805164268488325,1.769655435460417,1.1958730475163022,166.1695879876424,198.50876396292745,0.028130053655237654,1.7695166805005564,1.1946154911191693,165.1421571988289,195.42647159648848,0.026999106098952303,1.7715189951793215,1.1833833038840451
0.198,166.3134345419557,198.9403036258676,0.028064511564923733,1.7696326621234393,1.1961769905947146,166.19883374097893,198.59650122293715,0.02814666272343197,1.769487290721408,1.1949331818564384,165.20481295579734,195.61443886739394,0.02704534093497527,1.771437091182491,1.1840722759071982
0.201,166.33939682080324,199.01819046241056,0.02807643295682819,1.7696115657646962,1.196458531569716,166.22555132401124,198.67665397203385,0.028162283545347253,1.7694596500914435,1.195223311876813,165.26451639457912,195.7935491837393,0.027089620316774202,1.7713586547797682,1.1847282977325286
0.20400000000000001,166.36345301072495,199.09035903217574,0.0280874766553721,1.7695920228159376,1.1967193240413265,166.24975113343217,198.74925340029716,0.028176979687007258,1.7694336460528441,1.1954860205521805,165.32137247960492,195.96411743881683,0.027132039870796296,1.7712835161293043,1.1853525923455068
0.20700000000000002,166.38574275329157,199.1572282598756,0.028097707309024673,1.7695739188254538,1.1969608991990135,166.2722463787995,198.81673913639918,0.02819083713185036,1.7694091263935807,1.1957301562129448,165.37577457830065,196.12732373490394,0.02717269244741555,1.7712115103540707,1.1859495396772477
