eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_eta,mcc_V,mcc_radial_stress_error,mcc_newton_iterations,mcc_residual_norm,evp_p,evp_q,evp_eps_v,evp_eta,evp_V,evp_radial_stress_error,evp_newton_iterations,evp_residual_norm,norsand_p,norsand_q,norsand_eps_v,norsand_eta,norsand_V,norsand_radial_stress_error,norsand_newton_iterations,norsand_residual_norm
0.135,164.93072475184601,194.7707963173875,0.027518642650138064,1.180924879887836,1.770594763754305,0.007125979383516778,10.0,1.875125463769892e-09,163.6392980694033,193.2897398141481,0.02722371105517636,1.1811938947096274,1.7711210255268772,0.7906152019793922,7.0,0.00013969321189384018,161.95567727422295,187.5465359896774,0.02527218760810565,1.1580114951581726,1.7745781396261098,0.5598347223361628,9.0,0.0007429649476708003
0.1375,165.03807022434398,195.09283379106736,0.027568537530322415,1.1821080646778561,1.7705064220297877,0.007125627321542538,10.0,1.865079054409584e-09,163.70713512031708,193.57635581342478,0.027271190280267407,1.1824552159632824,1.7710369360607312,0.8183168174911941,7.0,0.00014790190705765032,162.18466063072398,187.99684573263616,0.025359859744479962,1.1591530604776712,1.7744225644150908,0.48095461348808044,8.0,0.0004274982359881807
0.14,165.1388597746629,195.3952034937048,0.027615341510960123,1.1832175888844552,1.770423556943686,0.00712527676130037,10.0,1.8554755812893172e-09,163.76556753947355,193.84044732682588,0.027315298773074148,1.1836459289899457,1.7709588200062611,0.847914902801719,7.0,0.00015792195301445456,162.34574215864987,188.42293675321326,0.025448649718606414,1.1606275239980108,1.7742650194766418,0.46190342575455645,9.0,0.00010308060669119415
0.14250000000000002,165.2334894667617,195.67909361735798,0.027659246568074614,1.1842580717071929,1.7703458278588995,0.007124927642394141,10.0,1.8463081874443924e-09,163.81488163115617,194.08550867045614,0.02735619879187977,1.1847855746552807,1.7708863892322053,0.8802879256625431,7.0,0.00017262490719536055,162.56888673541326,188.84243166459257,0.025543054155946238,1.1616148419096974,1.7740975277624629,0.37859048611760215,9.0,0.0004502038209551216
0.145,165.32233193875336,195.9456220765477,0.02770043268896341,1.1852338385181942,1.7702729154686199,0.007124579904129291,10.0,1.8375699263941547e-09,163.85340048495064,194.30417385929158,0.027393962365751923,1.1858415710886496,1.7708195154906645,0.9146574681465438,7.0,0.0001831740278241607,162.70983763394256,189.2624753323506,0.02564702339386872,1.16319011858487,1.7739130844131359,0.37765414350765525,8.0,5.051842983031742e-06
0.1475,165.40573773095753,196.19584049241396,0.027739068629569125,1.186148940078115,1.7702045204419128,0.007124233486209164,10.0,1.8292507891759152e-09,163.88403190914667,194.50820916772773,0.02742881637994171,1.186864924555666,1.7707577963933023,0.9520378134292145,7.0,0.0001991311896156315,162.9164871312942,189.65181111219638,0.02573735203820786,1.164104471264202,1.77375285545198,0.3007832394379477,10.0,0.00041425213411561254
0.15,165.48403654515835,196.43073797048766,0.02777531262280976,1.1870071704280938,1.7701403621578256,0.00712388832913291,10.0,1.8213392460619794e-09,163.906593832188,194.69660567525526,0.02746089113611988,1.1878509651331715,1.770701000675889,0.9922747262304199,7.0,0.00021426448767480845,162.86198630239312,190.0295247135385,0.025820129053853627,1.166813257212166,1.7736060346927878,0.48118860211971537,7.0,0.0009707827483865178
0.1525,165.55753843791024,196.65124468060762,0.027809313041213618,1.1878120835576362,1.7700801775218715,0.007123544374380231,10.0,1.8138233337133763e-09,163.9167043632489,194.87010966312312,0.02749012509499918,1.1888361861600125,1.7706492368292528,1.0399988577921278,7.0,0.0002540491561524834,163.04442180228045,190.37813887532877,0.025898751646418722,1.1676458278725732,1.7734665938867344,0.4149578228291233,11.0,0.00035632290855269885
0.155,165.62653495069608,196.858235247394,0.027841209016950308,1.1885670089396907,1.7700237198592417,0.007123201564766646,10.0,1.806689718272882e-09,163.9142257798527,195.01514119401847,0.027516569244081135,1.1897389641820124,1.770602414133508,1.0908212848201089,7.0,0.00027047201211251136,163.27914425901164,190.72508174819967,0.025981119962964483,1.1680921198708036,1.7733205215854824,0.29588299038823607,7.0,0.00063980208183519
0.1575,165.69130017969533,197.05253195955217,0.027871131022120077,1.189275066016411,1.7699707578795185,0.007122859844614027,10.0,1.7999246355370267e-09,163.901487109958,195.15028330472188,0.027540370531013464,1.1906559650297726,1.7705602720169804,1.148607324949296,7.0,0.0003074805107181817,163.2166881108665,191.065521981931,0.02606370651446782,1.1706249170559564,1.7731740743423643,0.4718192164438193,9.0,0.0009438817065798254
0.16,165.75209178786335,197.2349078061108,0.027899201411953622,1.1899391777121011,1.769921074708051,0.0071225191597505955,10.0,1.79351475524568e-09,163.8741958903394,195.26146693929158,0.02756143287322796,1.1915327234920852,1.7705229802618505,1.2129597560911094,7.0,0.0003423838390021401,163.36903765811542,191.3643227601514,0.026136070717044962,1.1713622452782153,1.7730457639938173,0.419069928601715,14.0,0.0002829605096654722
0.1625,165.8091519619654,197.40608934752245,0.027925534933382623,1.1905620830435524,1.7698744669795097,0.007122179457923039,10.0,1.7874449793299298e-09,163.83173239354036,195.36113125217054,0.027579753753055852,1.192449889883929,1.7704905430191382,1.2886446905165059,7.0,0.00040267385330711576,163.39494664002754,191.67729613114474,0.026213762626811576,1.173091947289077,1.7729080172688652,0.4974854036873637,8.0,0.00042018636025463853
0.165,165.86270831713634,197.56675942934285,0.027950239201265298,1.1911463488922842,1.7698307439894796,0.007121840688711245,10.0,1.7817010322667179e-09,163.76986386518183,195.43372290528296,0.027595182743589547,1.1933436243567215,1.7704632263472868,1.37471043657915,7.0,0.0004579380064416228,163.328232682653,191.96578543679678,0.026275860440527488,1.1753374311579468,1.7727979264869924,0.6603624629459404,7.0,0.000872331015716056
0.1675,165.9129747514693,197.71755974599745,0.027973415144389585,1.191694380998051,1.7697897269002238,0.0071215028034998795,10.0,1.7762691324475263e-09,163.68966539268118,195.48124553574752,0.027607747893522216,1.1942186152485579,1.7704409803506727,1.4707497859013188,7.0,0.0005111065228144185,163.35543418812418,192.21744776982993,0.026339532239975455,1.1766822984809158,1.772685052333093,0.7170484018191416,9.0,0.00030358430291811797
0.17,165.9601522530597,197.8590932619123,0.027995157423228695,1.1922084342283104,1.7697512479970483,0.007121165755606285,10.0,1.7711351440553353e-09,163.58985701893448,195.50493130446299,0.027617415375141313,1.1950920116143542,1.7704238647274966,1.5784534158865142,7.0,0.0005733617538374098,163.57213036521208,192.46120079365667,0.02639759798472957,1.1766136466153687,1.772582122616782,0.581603232673487,10.0,0.0007250674504431528
0.17250000000000001,166.00442966185005,197.99192649704923,0.028015554821285843,1.192690622174104,1.769715149991941,0.0071208295003231115,10.0,1.7662850020125715e-09,163.46667612331456,195.5072536405666,0.027624063229759466,1.196006784239508,1.7704120952460305,1.7024084235409873,7.0,0.0006601625621004555,163.54895864391446,192.69582596086235,0.026455218653429008,1.1782149367297878,1.772479987771756,0.6829833430396661,8.0,0.0005419982536219536
0.17500000000000002,166.04598438854302,198.11659168364454,0.028034690611739965,1.193142926118931,1.7696812853713941,0.007120493994847266,10.0,1.7617052868732333e-09,163.6913061695784,195.6490734266224,0.02764269813841433,1.1952319155174733,1.7703791040847903,1.5250516392957252,7.0,0.000945108473923006,163.67603095821573,192.91312686377634,0.026515274495311714,1.1786278402182446,1.7723735427336071,0.6283446630430518,9.0,0.00029205708662740726
0.1775,166.08498309276533,198.233588800701,0.028052642900986496,1.1935672034236795,1.769649515785516,0.00712015919832254,10.0,1.757382606693803e-09,163.56647375883662,195.64490893724286,0.027649001823193575,1.1961186448618002,1.7703679442080442,1.6484958869110073,7.0,0.0006570163571529972,163.87643268113246,193.12823605833913,0.02656676341673983,1.1784991465742012,1.7722822871452517,0.4996460049805762,8.0,0.0006873348764963953
0.18,166.12158232258247,198.3433874925322,0.028069484950560497,1.1939651953674506,1.7696197114757715,0.007119825071725927,10.0,1.7533043986514353e-09,163.61697810054144,195.7053940199641,0.027660315473392233,1.1961191087376308,1.7703479149973675,1.6181532394466132,8.0,0.00016158925025329114,163.9905536082099,193.34965607486328,0.02662608718993606,1.179029229554254,1.7721771513458622,0.4593317500778653,7.0,0.00021504669344453808
0.1825,166.1559291173816,198.4464288774112,0.02808528547882827,1.194338534481173,1.7695917507388386,0.00711949157785341,10.0,1.7494583887516818e-09,163.66819440329908,195.76759770136962,0.027671603554743546,1.1961248696797715,1.7703279312785367,1.5876714971574586,8.0,0.000162279875098075,163.97383565486584,193.56229486776778,0.02666850795512682,1.1804462223789172,1.772101975601779,0.5469293010567498,7.0,0.00046689335125199593
0.185,166.18816157605457,198.54312725211986,0.02810010894374243,1.194688751408194,1.769565519424255,0.007119158681277327,10.0,1.7458327247101925e-09,163.7216418361148,195.83792640914243,0.02768293774112751,1.1961639537256534,1.7703078661651772,1.5576669669326861,8.0,0.00015968910273101328,163.90432734231183,193.75701229861482,0.026704322998346408,1.182134818771173,1.772038508667113,0.6813434238931109,8.0,0.0007162946059720736
0.1875,166.21840939233348,198.63387169795521,0.028114015807868542,1.1950172813235742,1.769540910463686,0.007118826348403218,10.0,1.7424154393069358e-09,163.77271888331475,195.90114661983645,0.02769415927937413,1.1961769210133995,1.7702880006988815,1.5276633232973893,8.0,0.00015963099637516707,163.88146919232355,193.92285376424908,0.026746730760575016,1.1833116625081654,1.771963361845164,0.7594820624261445,11.0,0.0004164374811349616
0.19,166.24679435904605,198.7190275934964,0.028127062786811874,1.1953254699415108,1.7695178234297801,0.007118494547242449,10.0,1.7391959269203648e-09,163.82206941616698,195.96451859208895,0.027705270027171658,1.19620341319379,1.7702683315843248,1.499436781195996,8.0,0.00015012889921505075,163.98245949874845,194.07549830843055,0.026792785594717622,1.1835137666654632,1.7718817559771607,0.7093732707284062,7.0,0.000267027504487897
0.1925,166.27343084298215,198.7989380392041,0.028139303082098804,1.1956145791382444,1.7694961641227265,0.007118163247469056,10.0,1.7361634401082709e-09,163.869924684471,196.0254902784338,0.02771626392169521,1.1962261571540835,1.770248869547677,1.471905408340291,8.0,0.00014638659906440963,163.99657083303273,194.23736735588363,0.026832894138029945,1.1843989564491533,1.771810689602603,0.7492182855951341,7.0,0.00021219292952525838
0.195,166.2984262319815,198.8739251986836,0.02815078659949849,1.195885792215858,1.7694758441827425,0.007117832420306058,10.0,1.7333079719389316e-09,163.91708705769247,196.08756663374953,0.027727161097263447,1.1962606837000116,1.7702295789397435,1.4454351535573693,8.0,0.0001407027986683977,164.13957841874497,194.38696229537874,0.026874855532580955,1.1842784303945761,1.7717363432922009,0.6560756797146041,7.0,0.0004958962304627025
0.1975,166.32188135577778,198.94429156121768,0.028161560153706078,1.1961402188306034,1.7694567807268364,0.007117502038539669,10.0,1.7306195748004402e-09,163.9647917735609,196.14822371000972,0.027738008374172368,1.196282577426103,1.7702103768731454,1.4179494631089966,8.0,0.00014605729982132234,164.0517804939919,194.5533975604981,0.02691073435823077,1.1859267663822963,1.7716727764502935,0.7993520261741338,8.0,0.000762164782372499
0.2,166.3438908820602,199.01032112995142,0.028171667660249144,1.1963788996077536,1.76943889600832,0.007117172076391398,10.0,1.7280890949934555e-09,164.00926896858684,196.20833273717864,0.027748664613768764,1.1963246587896137,1.7701915131874484,1.393508610472722,8.0,0.00012983885503112022,164.0470294978829,194.6990977452473,0.026956137685309828,1.1868492732918394,1.7715923381769745,0.8526697505328542,7.0,0.00028368388531762467
0.2025,166.36454368914144,199.07228053989604,0.02818115031542298,1.1966028104634499,1.7694221170976077,0.007116842509432786,10.0,1.7257079398842445e-09,164.0547265547394,196.2660481565661,0.02775926927640035,1.1963449775467387,1.7701727410029053,1.3672894974493062,8.0,0.00013924667800028806,164.0285407683363,194.8221682585171,0.026987173312435803,1.1877333502202632,1.7715373564290633,0.9121819845027233,9.0,0.0003165930907272099
0.20500000000000002,166.3839232165511,199.1304201097095,0.028190046765009136,1.1968128666526174,1.7694063755829648,0.007116513314585404,10.0,1.7234676228786109e-09,164.09830367268793,196.32364576576657,0.027769723491299525,1.1963782767514504,1.770154235333114,1.3429115825676092,8.0,0.00012943188298019417,163.98963043610618,194.94740691725283,0.027009822398433553,1.1887788660710987,1.7714972331165981,0.9928385363114387,7.0,0.0004290487511040811
0.20750000000000002,166.4021077948079,199.18497483101362,0.02819839326248233,1.1970099265607297,1.7693916072899496,0.0071161844700213805,10.0,1.7213602765498445e-09,164.14298764606283,196.38440474435532,0.02778013229354856,1.1964227504364293,1.77013581024334,1.3184806020556152,8.0,0.0001296783120683742,163.8738588264661,195.03951925597954,0.027033691031824014,1.1901807930361625,1.7714549503311185,1.1393142588604093,7.0,0.0007791918676028152
0.21,166.419170960498,199.23616529908233,0.02820622381757487,1.1971947952220836,1.7693777520179865,0.007115860803907026,10.0,1.6940008135677684e-09,164.18444127697964,196.43846991402933,0.027790339565846034,1.1964499704490088,1.7701177420770715,1.2950486943634587,8.0,0.00012434031443606613,163.76068454729446,195.11342514047524,0.02705925431562417,1.1914546258758831,1.7714096666216008,1.277123832863964,7.0,0.0007334025564916433
