eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_eta,mcc_V,mcc_radial_stress_error,mcc_newton_iterations,mcc_residual_norm,evp_p,evp_q,evp_eps_v,evp_eta,evp_V,evp_radial_stress_error,evp_newton_iterations,evp_residual_norm,norsand_p,norsand_q,norsand_eps_v,norsand_eta,norsand_V,norsand_radial_stress_error,norsand_newton_iterations,norsand_residual_norm
0.13,168.13172428904684,204.3632193965381,-0.01023829207248969,1.2154946977478398,1.7680073563596417,0.01065115686749607,10.0,1.4993462047712338e-09,165.64972441465648,202.06235722350712,-0.010677433040971962,1.2198170442934277,1.7687854341121096,1.704394659845903,7.0,0.0006706515073595669,168.51871330268236,201.69092954113893,-0.012436773397690531,1.1968458908113948,1.7718983140318245,1.2884034556360575,7.0,0.0004002999319721358
0.1325,168.04183166705923,204.09354240953041,-0.010278932248590306,1.2145400962654367,1.7680792097414282,0.010650863882418093,10.0,1.5119761416973851e-09,165.41062392014726,201.70266293917587,-0.010734768992386817,1.2194057319833866,1.7688868519993333,1.8235970595780344,7.0,0.0006238229150117814,168.28207633785198,201.3888351185503,-0.012449640601758988,1.1967337193667105,1.7719211135347477,1.1524646316685505,7.0,0.000702562476173705
0.135,167.95754953568476,203.84069690054153,-0.010317065519313107,1.2136441467743189,1.7681466334864793,0.010650568837590413,10.0,1.5237158628495544e-09,165.1857001559566,201.35140818059998,-0.010790529194152132,1.2189397023501325,1.7689854882219807,1.9314359042434006,7.0,0.0005652170520447726,168.25521782645862,201.0962122676792,-0.012456744990153784,1.1951855928479636,1.7719337019888717,1.2231470705655454,7.0,0.000365824736883165
0.1375,167.87852440341956,203.60362239461313,-0.010352846299884366,1.2128032642540065,1.7682099001233536,0.01065027188185752,10.0,1.5346334201067545e-09,164.97459708209274,201.00991725216335,-0.010844578761654455,1.21842950858755,1.769081103692277,2.028708668628383,7.0,0.0005105795989529126,168.14917870813738,200.8459508244245,-0.0124590107224678,1.1944509772066154,1.7719377167202168,1.2005284333292252,10.0,0.00011712049223786412
0.14,167.80442545648393,203.3813264499944,-0.010386419518533807,1.2120140806580604,1.7682692654751224,0.01064997315245364,10.0,1.5447901327711396e-09,164.77833611888784,200.67557634066213,-0.010896742643386303,1.2178516974214035,1.769173388223354,2.1135226613328797,7.0,0.0004458001358881419,168.18294064446192,200.61016716219393,-0.012459027140765078,1.192809249222744,1.7719377458124175,1.3128849237306213,10.0,0.000582240911162751
0.14250000000000002,167.73494305420286,203.17288014428152,-0.010417921196878538,1.2112734320279765,1.7683249696767924,0.010649672775670638,10.0,1.554244053960075e-09,164.59785289525325,200.351073331896,-0.010946840747389108,1.21721559429694,1.7692620226635847,2.1858382153787517,7.0,0.00038060321558456634,168.05179025149562,200.40152952668578,-0.01245468407658934,1.1924986293021789,1.7719300501873958,1.251280409267025,7.0,0.00031928134461387697
0.145,167.66978733031502,202.97741387834097,-0.01044747899502324,1.2105783463449427,1.7683772381314131,0.010649370868037522,10.0,1.56304727766585e-09,164.43454101619298,200.03662039414868,-0.010994667257622631,1.2165121704839965,1.7693466423039885,2.244332448523224,7.0,0.00030823784380283625,168.15642781571498,200.22078317022996,-0.012460463361382429,1.1906817108987042,1.7719402907011537,1.4161667589716416,12.0,0.0008552866099062597
0.1475,167.60868689201106,202.7941134734216,-0.010475212723507765,1.2099260320801881,1.768426282408524,0.010649067537201518,10.0,1.5712474392340836e-09,164.28907299701112,199.7283086674713,-0.011040036728975605,1.2157126765886914,1.7694269184365212,2.287029892145995,7.0,0.00022525168682252975,167.94415691388755,200.0511097195067,-0.01245535326395586,1.1911763612120296,1.7719312359334642,1.2604536740519734,7.0,0.0008074963701668365
0.15,167.55138760922512,202.6222165390275,-0.010501234824104283,1.20931386740644,1.7684723010883552,0.010648762882610185,10.0,1.5788887114848208e-09,164.1641395945321,199.44314883285253,-0.011082663545287641,1.2149008262429044,1.769502345071191,2.3169100164187455,7.0,0.00015779875501945503,168.013875550413,199.89471289788824,-0.012442253682600463,1.1897512169339213,1.7719080245063947,1.3823045844502388,11.0,0.0006326297252224474
0.1525,167.4976514873522,202.4610090910685,-0.010525650821344656,1.2087393900347099,1.7685154805550065,0.010648456996023015,10.0,1.5860126614260522e-09,164.05449701782592,199.16359870145166,-0.011122598110315074,1.2140087734371026,1.769573010780503,2.3333692159913113,7.0,8.700254556587511e-05,167.88337725231435,199.76706700160392,-0.012428504876533214,1.1899157038124812,1.7718836630301436,1.2943549184463734,7.0,0.00045656149349403955
0.155,167.4472556171486,202.3098224015583,-0.010548559746545755,1.2082002876423334,1.768555995741648,0.010648149962520392,10.0,1.5926556487036002e-09,163.9647200448877,198.89547327423077,-0.011159547589618457,1.213038226880638,1.7696383967827187,2.3337710465225427,7.0,2.125862056886401e-06,167.8092919832153,199.6392961844199,-0.012408148746079983,1.1896796287322893,1.7718475946498145,1.2628599217419918,7.0,0.00016361749432861443
0.1575,167.39999119609683,202.1680300627084,-0.010570054535994189,1.207694388859814,1.7685940108305995,0.010647841860716767,10.0,1.598852931712682e-09,163.8921371206582,198.6484416311022,-0.011193464127666364,1.21206816337294,1.7696984178025326,2.324010089709205,7.0,5.167826317666194e-05,167.639778906664,199.50625908587415,-0.012395046681414973,1.190089013401481,1.771824379918408,1.137692544705942,7.0,0.0006505664079607033
0.16,167.355662615993,202.03504524968835,-0.010590222404851829,1.2072196547855638,1.7686296799109738,0.010647532763542245,10.0,1.6046357047584886e-09,163.8354991876171,198.41357729740812,-0.011224299948447147,1.2110536378333596,1.7697529887420038,2.302359911518934,7.0,0.00011469773729872994,167.59688466449924,199.3806525149672,-0.012392409049725939,1.1896441447231774,1.7718197065035588,1.136667159510182,8.0,5.334462803775481e-06
