eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_u,mcc_eta,evp_p,evp_q,evp_eps_v,evp_u,evp_eta,ns_unified_p,ns_unified_q,ns_unified_eps_v,ns_unified_u,ns_unified_eta,ns_d0_p,ns_d0_q,ns_d0_eps_v,ns_d0_u,ns_d0_eta
0.0405,230.04218386458942,276.1332284614651,-0.0,-37.99777437743438,1.2003590985903976,228.27498379447425,273.8429104605441,-0.0,-36.994013640959565,1.199618573654556,237.37764030682442,283.9271684804207,0.0,-42.73525081335086,1.1960990433362986,100.0,163.84240841203788,0.0,54.61413613734596,1.6384240841203788
0.042,230.06023883253823,276.12890073159514,-0.0,-38.0172719220065,1.2002460839510407,228.2511540100721,273.8235410881806,-0.0,-36.97664031401189,1.1996589558364184,237.2239814558546,283.7466803820054,0.0,-42.641754661852815,1.1961129673342419,100.0,162.03612052258254,0.0,54.012040174194176,1.6203612052258254
0.043500000000000004,230.07261269985437,276.1259335690107,-0.0,-38.030634843517475,1.2001686351484002,228.22854870166023,273.79813176471043,-0.0,-36.962504780090086,1.1996664454218593,237.06997545080603,283.5720170979945,0.0,-42.54596975147453,1.196153230955381,100.0,160.3932737333446,0.0,53.464424577781536,1.6039327373334462
0.045,230.08109272393833,276.1238995681383,-0.0,-38.03979286789223,1.200115560557791,228.20705575983004,273.77484209212145,-0.0,-36.94877506245621,1.1996773771107583,236.9170453525619,283.4018716231129,0.0,-42.44975481152426,1.1962071838325345,100.0,158.90421111866675,0.0,52.96807037288892,1.5890421111866675
0.0465,230.08690407345875,276.1225054101073,-0.0,-38.04606893675634,1.20007918973933,228.186577294701,273.7532623455788,-0.0,-36.93548984617473,1.199690470802885,236.76591225162113,283.23603677108815,0.0,-42.35389999459176,1.1962703333327869,100.0,157.5569429554644,0.0,52.5189809851548,1.5755694295546439
0.048,230.09088651010936,276.1215498910418,-0.0,-38.05036987976209,1.200054265855984,228.1670271700246,273.73326716957916,-0.0,-36.922604780164875,1.199705630409076,236.61711970407617,283.07426048290927,0.0,-42.25903287643973,1.1963388821440073,100.0,156.34080301823596,0.0,52.11360100607865,1.5634080301823596
0.0495,230.09361558373203,276.1208950381595,-0.0,-38.05331723767887,1.2000371863324386,228.14832958996004,273.71850204259,-0.0,-36.90882890909671,1.199739233394919,236.47092130375847,282.9159476517155,0.0,-42.16560541985331,1.1964090387599755,100.0,155.24875729902715,0.0,51.749585766342385,1.5524875729902714
0.051000000000000004,230.09548573982298,276.12044625929695,-0.0,-38.055336986724,1.200025482340475,228.13041788860116,273.69445710700853,-0.0,-36.89893218626497,1.1997280311854637,236.32745043485696,282.7616736885278,0.0,-42.07355920534769,1.1964825633595635,100.0,154.2683184110218,0.0,51.42277280367393,1.542683184110218
0.0525,230.09676729667135,276.12013871317095,-0.0,-38.05672105894769,1.2000174620322246,228.1132313829231,273.67754582504455,-0.0,-36.88738277457492,1.199744285615922,236.18686881750156,282.61083405489654,0.0,-41.98325746586937,1.1965560806569062,100.0,153.39398451854896,0.0,51.131328172849656,1.5339398451854895
0.054,230.09764550211406,276.1199279567865,-0.0,-38.05766951651856,1.200011966025309,228.09671646837774,273.65735370422794,-0.0,-36.8775985669684,1.1997426264668152,236.04922867414064,282.463075127002,0.0,-41.89487029847328,1.1966278251090343,100.0,152.61543463713627,0.0,50.87181154571209,1.5261543463713627
0.0555,230.09824730346637,276.1197835305298,-0.0,-38.05831945995644,1.200008199829387,228.08082454241438,273.64309233629086,-0.0,-36.86646043031743,1.1997636929158138,235.91449400200608,282.31909490976966,0.0,-41.80812903208286,1.196700932276628,100.0,151.9219060173323,0.0,50.640635339110766,1.519219060173323
0.057,230.09865969464104,276.1196845594973,-0.0,-38.058764841475295,1.2000056190067763,228.0655140923121,273.6256805335669,-0.0,-36.85695391445648,1.1997678896021684,235.7826895934766,282.178131510045,0.0,-41.72331242346161,1.1967720446168497,100.0,151.30824446356436,0.0,50.436081487854786,1.5130824446356437
0.0585,230.09894228998098,276.1196167379537,-0.0,-38.05907004399643,1.200003850473921,228.05074580134973,273.6114739305331,-0.0,-36.84692115783869,1.1997832893248699,235.65380130244506,282.0410042790205,0.0,-41.640133209438204,1.1968447049026836,100.0,150.76314908308828,0.0,50.25438302769609,1.5076314908308828
0.06,230.09913594120164,276.11957026228913,-0.0,-38.05927918710526,1.200002638570739,228.03648414931368,273.5982071030397,-0.0,-36.83708178163377,1.1998001465585355,235.52786281297762,281.906488787675,0.0,-41.559033217085926,1.196913543140009,100.0,150.28329492375914,0.0,50.094431641253045,1.5028329492375914
