eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_u,mcc_eta,evp_p,evp_q,evp_eps_v,evp_u,evp_eta,ns_unified_p,ns_unified_q,ns_unified_eps_v,ns_unified_u,ns_unified_eta,ns_d0_p,ns_d0_q,ns_d0_eps_v,ns_d0_u,ns_d0_eta
0.03,142.92993289747923,128.78979869243778,0.016140337762145848,0.0,0.9010694686662738,142.96188615762335,128.8856584728694,0.016060277100328434,0.0,0.9015385984119283,141.2080223859709,123.62406715791282,0.013213312430784394,0.0,0.8754748141717119,135.94804454948306,107.84413364844907,0.0017236609836199825,0.0,0.7932746219765995
0.033,144.5913141169107,133.77394235073223,0.017068747531922664,0.0,0.9251865727049692,144.61256577017858,133.8376973105351,0.01698718393126262,0.0,0.9254914785429703,142.82978336244048,128.48935008732167,0.0140939305973489,0.0,0.8995977383881556,136.76901146175715,110.3070343852713,0.001757358751284735,0.0,0.806520667264711
0.036000000000000004,146.1368202524033,138.41046075721005,0.01792128261135376,0.0,0.947129275963111,146.14793777272547,138.44381331817607,0.017838725362537777,0.0,0.9472854384949989,144.33628047656845,133.0088414297056,0.0149160790522451,0.0,0.9215205005320769,137.50724285625665,112.52172856876976,0.0017874882436036987,0.0,0.818296740095316
0.039,147.5754095449154,142.7262286347462,0.018705116494492833,0.0,0.9671409964226234,147.57656520394875,142.72969561184564,0.01862200599337186,0.0,0.9671569155617303,145.74422458612747,137.2326737583827,0.01568414273898194,0.0,0.9415993954346035,138.17103945190857,114.5131183557256,0.0018144420292499127,0.0,0.8287780044933564
0.042,148.9149849070955,146.74495472128658,0.01942652973951012,0.0,0.9854277245022538,148.90785376659414,146.723561299782,0.019343292030146755,0.0,0.9853312474019275,147.05495688656973,141.16487065970946,0.016401832905470332,0.0,0.9599463605201451,138.77064077803456,116.31192233410361,0.0018386780549284791,0.0,0.83815943835084
0.045,150.16261971530642,150.48785914591932,0.020091067701705635,0.0,1.0021659147345026,150.14729934172928,150.4418980251876,0.020008052013638054,0.0,1.0019620644843423,148.27922678596678,144.83768035790078,0.017072800873299453,0.0,0.9767900972869673,139.31432165134876,117.94296495404608,0.0018605634084727124,0.0,0.8465961256245633
0.048,151.32471797755863,153.97415393267582,0.020703661097358026,0.0,1.0175082827876811,151.3015432980023,153.90462989400672,0.020621186735382994,0.0,1.0172046268614552,149.4182063848276,148.25461915448312,0.017700223101025293,0.0,0.9922125471955696,139.8089299418929,119.42678982567861,0.0018803993259749107,0.0,0.8542143186083645
0.051000000000000004,152.40713011119465,157.22139033358388,0.021268719954267424,0.0,1.0315881561372935,152.3761199697487,157.1283599092461,0.02118706760448957,0.0,1.0311875636447552,150.4818344945665,151.44550348369978,0.018287358718299288,0.0,1.0064038891629015,140.2605930454325,120.78177913629756,0.0018984517531507115,0.0,0.8611241155751747
0.054,153.41523817353814,160.24571452061426,0.02179020810517194,0.0,1.0445228024829563,153.37800107047036,160.13400321141123,0.021709674520358546,0.0,1.0440480518313495,151.47289712604984,154.41869137815,0.018836947072448797,0.0,1.0194476656087772,140.67245418393125,122.01736255179391,0.0019148627423499005,0.0,0.86738632136363
0.057,154.3540197700162,163.0620593100483,0.022271703187259326,0.0,1.0564160204768678,154.30976116587618,162.92928349762877,0.022192498129611136,0.0,1.0558585682890598,152.3993286639899,157.19798599196986,0.019351695381757877,0.0,1.0314873915131217,141.05132764996256,123.15398294988783,0.0019299169327701335,0.0,0.8731146668502877
0.06,155.22809689938032,165.68429069814067,0.02271644566026463,0.0,1.0673601880562777,155.17864341328118,165.5359302398438,0.02263883039308104,0.0,1.0667442800036502,153.2618546771169,159.78556403135073,0.019833973905461183,0.0,1.0425657732511302,141.3987141859732,124.19614255791991,0.0019436845258023591,0.0,0.8783399712855395
0.063,156.04177404783937,168.1253221435178,0.023127379374183767,0.0,1.0774379051341332,155.98607943706313,167.9582383111894,0.023051517070692886,0.0,1.07675145703599,154.06666108531996,162.19998325595986,0.02028609706408703,0.0,1.0527909290260777,141.71894334832234,125.15683004496721,0.0019563458920110553,0.0,0.8831340898256056
0.066,156.79906853858736,170.3972056157617,0.023507185540355358,0.0,1.0867233281671433,156.73867311590155,170.21601934770462,0.02343329642490513,0.0,1.0859860936926342,154.82015036467095,164.46045109401302,0.02071020549183417,0.0,1.0622677390936182,142.01310769492602,126.03932308477816,0.001967951509536866,0.0,0.8875189419524365
0.069,157.50373525349687,172.51120576049018,0.023858311483870184,0.0,1.0952832673005457,157.43806186977994,172.31418560933986,0.023786540325017282,0.0,1.0944887377479549,155.52222801483566,166.5666840445073,0.021108110058836633,0.0,1.07101528939399,142.2842888105544,126.8528664316633,0.0019786290973992588,0.0,0.891545141716684
