eps_axial,mcc_fe_q,mcc_fe_p_effective,mcc_fe_pore_pressure,mcc_fe_eps_v,mcc_fe_radial_total_stress,mcc_material_q,mcc_material_p_effective,mcc_material_pore_pressure,evp_fe_q,evp_fe_p_effective,evp_fe_pore_pressure,evp_fe_eps_v,evp_fe_radial_total_stress,evp_material_q,evp_material_p_effective,evp_material_pore_pressure,norsand_fe_q,norsand_fe_p_effective,norsand_fe_pore_pressure,norsand_fe_eps_v,norsand_fe_radial_total_stress,norsand_material_q,norsand_material_p_effective,norsand_material_pore_pressure
0.024,276.58417074671013,226.3579295026892,-34.16295425702882,-7.197390074344806e-06,100.00025166342365,276.62640573533747,226.46841761107387,-34.25961569929473,276.344752245306,226.3486853492296,-34.23453055259236,-7.212469640222041e-06,99.99923738153524,276.3716127979167,226.45685144224794,-34.33298050960903,278.12068554061153,230.0561365895649,-37.590323638260095,-7.919462122918386e-06,99.75891777110095,275.07089263972296,228.5231976758702,-36.832900129295865
0.025500000000000002,276.340307819887,227.44673887358056,-35.333050985106034,-7.443903959337278e-06,100.00025194851219,276.38704573616667,227.54577576737185,-35.41676052198295,275.87580728405493,227.34777758014448,-35.38991693766301,-7.455884376464383e-06,99.99925821446317,275.9118208542633,227.44288962635446,-35.47228267493335,277.8764550635124,230.4790157183943,-38.302309939630916,-8.069462122912291e-06,99.55122075759256,274.89988232773345,229.00583783671587,-37.372543727471395
0.027,276.1683287630547,228.19544402793477,-36.13908235046065,-7.613717205142562e-06,100.00025208978923,276.218773584982,228.2844131936724,-36.21148866534509,275.46782432536594,227.9846860090372,-36.16276589010492,-7.618706810895437e-06,99.99931201047694,275.50359777929407,228.06767220445923,-36.233139611361196,277.6947108023966,230.76729963474645,-38.65835963723067,-8.14447403612098e-06,99.5440363967169,274.8114345888473,229.32732282236387,-37.7235112927481
0.0285,276.0483380560146,228.70900713634936,-36.69264229070785,-7.730340222854293e-06,100.00025216030332,276.1017403641764,228.78955661920824,-36.75564316448276,275.04087667220125,228.35981963211148,-36.67981601013799,-7.727638005005505e-06,99.9997113979064,275.0680072309433,228.4310229357275,-36.74168719207972,277.55822207025705,230.88719263706398,-38.77134931170886,-8.168278498556919e-06,99.59643596860278,274.7753247829108,229.54669811396357,-37.95492318632665
0.03,275.965220624527,229.06068107769343,-37.07202200684124,-7.810267262611803e-06,100.0002521960099,276.020927083444,229.13442661175108,-37.127450917269755,273.9871567287602,228.43973994928982,-37.11120834130417,-7.81852296944524e-06,99.99947936506558,274.0472928799743,228.49009885051532,-37.141001223857245,277.44352947610713,230.69271967572354,-38.77134931170969,-8.168278498560388e-06,99.44019387197812,274.77199072399765,229.7012791982556,-38.11061562358972
0.0315,275.9079245106294,229.30121859066176,-37.331658205969816,-7.864966952465802e-06,100.00025221448213,275.96539378479207,229.36960079882002,-37.38113620388933,273.95697235059816,228.40240576803072,-37.08293831288217,-7.812567090426104e-06,100.00047667161584,274.01318339217306,228.4526573025257,-37.11492950513468,277.32820542387805,230.71404738396132,-38.982871528870355,-8.212841620787448e-06,99.28844071379828,274.7889352120186,229.81462245466165,-38.21831071732211
0.033,275.8685579250312,229.4656107937955,-37.50917259447876,-7.902365366206643e-06,100.00025222430634,275.9273570222676,229.5298437032818,-37.55405802919262,273.92629213656255,228.36778496589747,-37.05881334739375,-7.807484485859717e-06,100.00020757298286,273.98487921666845,228.417959872467,-37.089666800244174,277.23282259394114,230.84167213510477,-38.98287152887113,-8.212841620794387e-06,99.44785974158663,274.81822585570404,229.9015900266833,-38.29551474144861
0.0345,275.84157065403974,229.57790167973585,-37.63045923201889,-7.927917817993069e-06,100.00025222970368,275.90136191159445,229.6389708900375,-37.67185025283936,273.8944692981667,228.3355514402127,-37.037047428126904,-7.802898880943099e-06,100.00034757936353,273.95419212929926,228.38566424424835,-37.06760020114859,277.15921611076305,230.941682528633,-38.982871528871975,-8.212841620794387e-06,99.57240562950668,274.8548489946776,229.97155757351334,-38.35327457528746
0.036000000000000004,275.8230979881275,229.65457553096783,-37.7132906354839,-7.945368589869217e-06,100.00025223277478,275.8836229794958,229.71326033784905,-37.75205267801712,273.86528467716323,228.30542863199253,-37.01657499867302,-7.798585786152057e-06,100.0004254075984,273.92772375920913,228.35548620833205,-37.04624495526235,277.11816959034445,231.0775771196701,-38.98287152887281,-8.212841620808264e-06,99.72198239401584,274.8956472083849,230.03044277821206,-38.398560375417105
0.0375,275.8104666186797,229.70691634505866,-37.76984190424802,-7.957282709969427e-06,100.00025223458411,275.8715303577645,229.7638209613548,-37.80664417543329,273.83638596846737,228.2771743904144,-36.997799972330554,-7.794630297180971e-06,100.00057909526139,273.9031430201492,228.32718610435106,-37.02613843096799,277.0819279318381,230.85516019785646,-38.982871528873666,-8.212841620801326e-06,99.51164602503678,274.9386384684037,230.08198156533152,-38.435768742530286
0.039,275.80183554342864,229.7426402466264,-37.80844282979843,-7.965415083896477e-06,100.00025223568511,275.8632925304698,229.79822612453938,-37.84379528104944,273.806859122737,228.25058479850944,-36.98086920770534,-7.79106335398183e-06,100.00076254989175,273.87351962662143,228.3005606174621,-37.00938740858828,277.05490779935667,230.897920259965,-38.98287152887444,-8.212841620801326e-06,99.56341279797168,274.98258381861564,230.12853480065482,-38.46767352778295
0.0405,275.7959407236547,229.76701982887684,-37.834787352951174,-7.97096530088387e-06,100.0002522347074,275.85768335043076,229.8216352081704,-37.86907409136012,273.78223655000426,228.2255005113793,-36.963751744006906,-7.787457077350346e-06,100.00100325070429,273.8451297059657,228.27543439152115,-36.99372448953258,277.00083807671257,230.71561624896063,-38.98287152887532,-8.212841620787448e-06,99.39913202784778,275.0267129930576,230.17160193902706,-38.49603094134119
0.042,275.7919160364085,229.7836562080976,-37.85276529414858,-7.974752861371337e-06,100.0002522351462,275.8538652318251,229.83756136208783,-37.88627295147944,273.75886618751883,228.2017654441054,-36.94771001198644,-7.784077433958814e-06,100.00110003627938,273.8202994451749,228.25166246650224,-36.97822931811061,276.95636002930166,230.6999262274547,-38.982871528876224,-8.212841620794387e-06,99.3982680221446,275.0705508815965,230.21213336490283,-38.521949737704006
0.043500000000000004,275.7891687673471,229.79500808301427,-37.865032925339,-7.977337383967276e-06,100.00025223522621,275.8512668590546,229.8483959917779,-37.89797370542635,273.7378659046545,228.17925658829017,-36.93156423367227,-7.78067587028225e-06,100.00173705306642,273.79981904410045,228.22911536013223,-36.962509012098735,276.92266661479886,230.69996304968876,-38.98287152887696,-8.212841620808264e-06,99.40953598254549,275.11380834250326,230.25073350977172,-38.5461307289373
0.045,275.78729376810657,229.80275377407938,-37.873403616093086,-7.979100906115033e-06,100.00025223528412,275.8494988020757,229.85576656668755,-37.90593363266231,273.7233710143836,228.15786565211758,-36.91487589197417,-7.777160000319028e-06,100.00186608868222,273.77829804097917,228.2076771662647,-36.94824448593829,276.8830816425028,230.84561845366298,-38.98287152887771,-8.212841620808264e-06,99.56838637728434,275.15631292988695,230.28779638728585,-38.56902541065688
0.0465,275.78601423671716,229.80803873384698,-37.87911508620213,-7.980304188408283e-06,100.00025223540584,275.8482958817323,229.8607804919861,-37.91134853140866,273.69601990754063,228.13745110930336,-36.903219620528134,-7.774704277901945e-06,100.00222485292834,273.75757754243165,228.18725377282672,-36.934727925349506,276.8627006839729,230.8809767492257,-38.98287152887845,-8.212841620794387e-06,99.61053832568963,275.19796561482116,230.32357535903634,-38.590920154095954
